hName,hGender,widowed,hClass,hOccupaton,hOccCat,hLocale,hActive,hID,hOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOcc,boccCat,bLocale,bActive,bID,bOMID,term,pL,pD,pF,pS,nurse,man.,age_man,actTitle,actDate,actYear,ActDescription,aa (Author),aaID,aaOMID,actArItem,aArItemID,ArItemOMID,rights,actID,actOMID
Battista de Palodio,male,,artefices,,,,1462–1487,d2914020-7835-42c6-a8e8-2ae3ea3a65c5,37158,Maria,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,,–1487,b9d6b756-c5ac-4a7a-adab-21ceb762fb44,37538,Alessandro Ravascherio,male,ecclesiastical,abbas,,,1462–1487,f3cb1297-c6ed-4838-9730-058febbc6fdc,26487,9,95,,,,,,9,"Lorenzo Costa, filza 12, nr. 527",1487,1487,"A certain Battista de Palodio, procurator for the goods of the deceased Raffale Doria, leases out the Hungarian slave Maria, who is --- years of age, to a certain Alessandro Ravascherio, abbot of the monastery of San Andrea de Borzono, for 9 years and 95 lire.",Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 998,ee95aca6-a319-42fa-9067-044c25103fb4,37865,Archivio di stato di Genova,0cfdd09f-deb0-4694-b014-a3b50cb9885b,
Antonio Dando,male,,artefices,,,,1472–1497,7aedd85d-16d2-4ada-8501-025df3cf21da,37136,Pellegrina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,18,1479–1497,2c476665-ed25-4c69-9234-51f5441d8bc1,37507,Pietro Soler,male,foreign,,,Barcelona,1472–1497,a18f92fa-dedc-4f0f-a85c-cd07b899142d,37468,8,,20,,,,,26,"Antonio Pastorino, filza 12, nr. 291",1497,1497,"A certain Antonio Dando leases out the Moorish slave Pellegrina, who is 18 years of age, to a certain Pietro Soler, from Barcelona, for 8 years and 20 ducats.",Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Notai antichi 1301,593173d5-24a8-48d0-86c8-b6bdcc8bbda5,37770,Archivio di stato di Genova,e921f907-6a45-4363-978e-db92ba385880,
Melchiorre de Gradi,male,,artefices,,,,1409–1434,5a6d3477-700b-401d-9a1e-5c50bbbd0f91,37255,Cali,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,male,24,1410–1434,0b59209d-dbe3-46d9-82e2-394f28aa9ba8,37671,Colombino de Campis,male,foreign,,,Bobbio,1409–1434,0867dcb4-d4f6-4eab-adde-1b4bb780de1a,37370,11,125,,,,,y,35,"Giacomo Labaino, filza 1, nr. 39",1434-08-25,1434,"A certain Melchione de Gradi leases out the Circassian slave Cali, who is 24 years of age, to a certain Colombino de Campis, de Bobbio, for 11 years and 125 lire. At the end of the contract she is to be freed.",Giacomo Labaino,d46def6b-a968-4638-92d7-0562904198ec,37108,Notai antichi 713,0e2f16e3-07a1-49ca-8437-7b6de6b7d6b5,37820,Archivio di stato di Genova,28ad4785-c6c2-49d9-8e0b-52a532d87f29,
Benedetto de Leonardo,male,,artefices,,,,1430–1455,5cad55eb-7012-447c-bdb1-c32d954be116,37163,Margherita,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,34,1421–1455,f1b403de-c215-47d6-a54f-54351ec56004,37544,Vincenzo de Rabiis,male,foreign,mercator,,Milan,1430–1455,55429e8d-a484-4839-90c2-b04b298bd987,37488,6,55,,,,,,40,"Tommaso Duracino, filza 2, series I, nr. 322",1455-09-26,1455,"A certain Benedetto de Leonardo q. Battista rents out (locatio) the Hungarian slave Margherita, who is 34 years of age, to a certain Milanese merchant Vincenzo de Rabiis d. Giacomo, for 6 years and 55 lire di «paghe».",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,faea0db3-1adb-4dbe-ad6d-b211a80b8395,
Bartolomeo de Podio,male,,artefices,,,,1395–1420,466be6d1-5f8f-4f30-a913-027035d0a243,37148,Maddalena,,,,female,,–1420,ed930a42-7c30-4036-8424-786874dbcb22,37526,Lorenzo Griffo,male,foreign,,,Pisa,1395–1420,a1f2b761-38b6-495e-a977-5176e8016f2f,30639,2,,,,,y,,2,"Tommaso Boveto, filza 2, series II, nr. 31",1420-02-21,1420,"A certain Bartolomeo de Podio leases out the --- slave Maddalena, who is --- years of age, to a certain Lorenzo Grifo, from Pisa, for 2 years and --- lire, for the purpose of wetnursing. The lease occurs through a certain Guglielmo Assereto, sensale, for whom she is forced into prostitution for 15 days.",Tommaso Boveto,7486e885-6e8d-4921-9790-e31ebb539cde,23110,Notai antichi 613,ee885284-9c47-4360-9abd-3f732c1629dd,37808,Archivio di stato di Genova,0927d09b-5d01-48c9-9e7e-c0095b027393,
Francesco Borromeo,male,,foreign,,,San Miniato,1388–1413,618df26a-eb1b-404c-b075-e6f791683951,30294,Cita,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,,–1413,31ab7e16-3806-4d0f-ae7a-3d46dbe717cf,37580,Beltrame Forbino,male,foreign,,,Marseille,1388–1413,e23b896c-31ee-432b-9ca8-0f5d8cd2b86f,37357,6,,,,,,,6,"Lorenzo Villa, filza 2, nr. 163",1413,1413,"A certain Francesco Borromeo rents the Tartaran slave Cita, who is --- years old, from a certain Beltrame Forbino, from Marseille, for 6 years and --- lire.",Lorenzo de Villa,7787ee2e-670f-42d1-8dd6-9ab7e0144ae3,31249,Notai antichi 488,0d3b0860-b447-4292-b374-b0f97c74a0fc,37784,Archivio di stato di Genova,6008953c-f638-4c3b-a825-469ec0ff8718,
Francesco de Campenago,male,,foreign,mercator,,Milan,1429–1454,177487cf-d30c-4494-adf2-d0a8ed5d5048,37187,Asperto,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,male,18,1436–1454,fa146842-86a7-416d-9e30-a5e9f143227f,37581,Lorenzo Raffono,male,foreign,,,Venice,1429–1454,6e4f794c-e72b-4177-96e2-88f085a5de26,37436,6,,25,,,,,24,"Bartolomeo Risso, filza 6, nr. 256",1454-04-30,1454,"A certain Francesco de Campenago, a merchant from Milan, rents out the Tartaran slave Asperto, who is 18 years of age, to a certain Venetian patron Lorenzo Raffono, for 6 years at a cost of 25 ducats.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 720,4854ac18-b4d7-4341-b46f-7a6aa7360364,37825,Archivio di stato di Genova,f7cd188f-2615-4b6b-bc78-7289b66f2a38,
Battista Spinola,male,,nobiles,,,,1451–1476,b8588401-03d7-4fef-a8ff-f366526d69b9,26709,Maddalena,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,35,1441–1476,02809741-a0e0-42d9-9f5f-6ffd71aec44c,37542,Anechino de Bruges,male,foreign,revenditor raubarum,,Bruges,1451–1476,f26103d1-2dd6-452e-bc56-d23df85411ee,37329,8,60,,,,,,43,"Tommaso Duracino, filza 19, series II, nr. 141",1476-09-02,1476,"In this deed, a certain Battista Spinola rents out the Bulgarian slave Maddalena, who is 35 years of age, to a certain Anechino da Bruges, revenditor raubarum, for 8 years at a price of 60 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 906,52b5aab4-11dc-40bd-b327-fedfb7dbbe90,37846,Archivio di stato di Genova,ea0c423b-6266-4bb9-ab83-0c57f721a927,
Bartolomeo de Passano,male,,nobiles,,,Passano,1425–1450,68d4c6a5-3ec6-49bb-af6e-85323a11e054,37147,Novella,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,25,1425–1450,0f66a5b2-c24f-403b-86db-e1caa4811f85,37525,Lodisio Manuele,male,foreign,mercator,,Catalonia,1425–1450,52334f84-c803-4d03-9236-cf27bcd945f4,37433,2,30,,,,,,27,"Bartolomeo Risso, filza 6, nr. 64",1450-05-08,1450,"A certain Bartolomeo de Passano rents out the Hungarian slave Novella, who is 25 years of age, to a certain Lodisio Manuele, a merchant from Catalonia, for 2 years at a price of 30 lire.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 720,4854ac18-b4d7-4341-b46f-7a6aa7360364,37825,Archivio di stato di Genova,fbab95cb-64e8-4b65-a3b6-894c1ec90165,
Antonio Usodimare,male,,nobiles,,,,1431–1456,ac2bb7b2-4aa0-4ece-882a-63f7a23b908c,37139,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,21,1435–1456,8f11a5d4-92ad-4179-be4b-fe19c65cfdc9,37513,Egidio Rois,male,foreign,mercator,,Catalonia,1431–1456,c24060a6-4ec7-463f-912f-add72f0e169a,37381,3,30,,,,,y,24,"Bartolomeo Risso, filza 4, series II, nr. 99",1456-05-11,1456,"A certain Antonio Usodimare rents out the Circassian slave Lucia, who is 21 years of age, to a certain Egidio Rois, from Catalonia, for 3 years at a cost of 30 lire. At the end of this period, she is to be freed.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 718,f71ca32b-a253-413b-8b68-809063509cf5,37823,Archivio di stato di Genova,c42b059b-3e6b-446d-95e8-4c70ef95fdf2,
Accellino Gentile,male,,nobiles,,,,1410–1435,d7ea03c8-ca4e-4580-941a-7cb3759f33e9,37124,Agnese,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,32,1403–1435,295ad47c-87fa-4cab-a14a-88b027333c6b,37492,Andrea Cepula,male,foreign,,,Naples,1410–1435,f73e5019-cdcf-470f-8363-48bc699720ac,37324,6,55,,,,y,,38,"Antonio Fazio, filza 4, series I, nr. 362",1435,1435,"A certain Accellino Gentile leases out the Abkhazan slave Agnese, who is 32 years of age, to a certain Andrea Cepula, for 6 years and 55 lire, for the purpose of wet-nursing.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 578,91582f28-58e0-4a1f-929d-df88e6f10b70,37796,Archivio di stato di Genova,d70b7e24-c3e1-4502-9cdd-aa3084d97e1b,
Galeotto Salvago,male,,nobiles,,,,1470–1495,b09a9e0e-172d-4a20-af4e-6e65b5a688b9,37195,Maddalena,,,,female,,–1495,08fc1baf-5a75-4d54-8b5a-52a59130e801,37596,Francesco Panario,male,foreign,mercator,,Valencia,1470–1495,8d802696-ed8c-4b04-8f70-02c4be78089b,37386,5,45,,,,,,5,"Pellegro Castelletto, filza 1, nr. 431",1495,1495,"A certain Galeotto Salvagi sub-leases out the --- slave Maddalena, who is --- years of age, to a certain Francesco Panario, from Valencia, for 5 years and 45 lire.",Pellegro Castelletto,102f37cd-138d-4954-b532-dd15f7492864,23179,Notai antichi 1275,b07e983a-e87d-44db-8b0b-e4acfa4d93f4,37762,Archivio di stato di Genova,274a2f0c-01bc-4a5f-99f6-2ae5f4d927b9,
Manfredo di Negro,male,,nobiles,,,,1461–1486,d91c40ee-6ea7-403f-99e2-a607adf1277c,37240,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,35,1451–1486,5da3e249-63f1-41c2-9bb1-50eaf7b8319f,37654,Giacomo Fontana,male,foreign,,,,1461–1486,9d08674e-340c-42d2-abc5-0ff4a9fed6a5,37395,7,45,,,,,y,42,"Martino Brignole, filza 3, nr. 289",1486,1486,"A certain Manfredo di Negro leases the Circassian enslaved Circassian woman named Maddalena, who is 35 years of age, to a certain Giacomo Fontana, for 7 years and 45 Genoese lire. At the end of the contract she is to be freed.",Martino Brignole,e926f8e5-4e3c-406a-a6c3-b121bd573d63,23116,Notai antichi 1247,0b92fdd3-8371-4b67-b04f-9cbfc37788ca,37760,Archivio di stato di Genova,b74fa550-0c52-48ce-a139-aa7bdeba60a1,
Simone Lecavello,male,,nobiles,,,,1432–1457,6bbd3533-6e65-4639-9f17-026ec59c1ef0,30911,Calì,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,male,24,1433–1457,349c5072-ded1-430e-be64-a1c15737c1cc,37714,Giacomo de Niela,male,foreign,,,,1432–1457,5022aeee-8eae-44d4-ab08-e09361beb301,37394,3,40,,,,,,27,"Bartolomeo Risso, filza 5, series I, nr. 154",1457-05-30,1457,"A certain Simone Lecavello rents out the Bulgarian slave Calì, who is 24 years of age, to a certain Giacomo de Niola, for 3 years at a price of 40 lire.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 719,b6aa2ee9-3d86-4073-bdab-aa5b88cf304a,37824,Archivio di stato di Genova,321d4e51-8f35-4354-b6f9-231473973648,
Argentina Carrega,female,y,artefices,,,,1437–1462,aa11d01a-df75-4872-8477-aaed96ff1fa7,37140,Giorgio,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,male,25,1437–1462,39c0e645-ebfe-44b9-b094-da928c922580,37514,Niccolò de Varixio,male,mercantes,,,Varese Ligure,1437–1462,134b91ec-097b-4d4e-a714-28bc89c88465,37449,6,60,,,,,,31,"Tommaso Duracino, filza 6, series II, nr. 190",1462-09-09,1462,"A certain Antonio Carrega rents out the Circassian slave Giorgio, who is 25 years of age, for 6 years at a cost of 60 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,b4376dcd-85dd-4495-84ff-70c7c65bbc4e,
Isolta de Franchis,female,y,artefices,,,,1441–1466,ab62b1cd-9368-4da3-a1a0-5fa2d90edda3,37232,Elena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,25,1441–1466,f52a1b54-e583-410d-b7e5-67b3f6159816,37642,Marco Giustiniani,male,mercantes,,,,1441–1466,0f63be0a-7c8b-484a-8779-c0a21b8f6b67,37440,17,170,,,,,y,42,"Tommaso Duracino, filza 9, nr. 409",1466-08-01,1466,"A certain Isolda de Montaldo rents out the Circassian slave Elena, who is 25 years of age, for 17 years and 170 lire. At the end of her service she is to be freed.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 896,15625c91-55bf-493d-8d7e-8257de7905ed,37076,Archivio di stato di Genova,3fa2f303-ec37-4dd2-a8d0-cb51dc819761,
Luchina Bonicane,female,---,artefices,,,,1410–1435,c88031a4-bd80-4c51-9c32-c5f569d00ac1,37237,Maria,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,27,1408–1435,02608d18-e4ab-478b-915f-643bee28a210,37650,Girolamo de Sancto Blaxio,male,mercantes,,,,1410–1435,5c3752d6-96b7-4749-b259-7621d7f86309,37416,3,60,,,,y,,30,"Antonio Fazio, filza 4, series I, nr. 81",1435-03-04,1435,"A certain Luchina Bonicane rents out the Tartaran slave Maria, who is 27 years of age, for the purpose of wet nursing (quale nutrice) to a certain Girolamo de Sancto Blaxio, for 3 years and 60L. The date is approximate.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 578,91582f28-58e0-4a1f-929d-df88e6f10b70,37796,Archivio di stato di Genova,cb2239bc-8dac-4f1b-8492-6b25ba0706e4,
Battista Foglietta,male,,artefices,notarius,professionals,,1405–1430,2b7508bb-6e46-4981-8bab-7f1fa4d3f7e6,37160,Caterina,,,,female,28,1402–1430,7053dff8-70e1-4ad9-ad16-369c10609910,37540,Girolamo de Savinione,male,mercantes,,,Savignone,1405–1430,8ed0b6c3-5f7f-4478-b919-9d83ff8fbeee,37417,3,34.5,,,,,,31,"Branca Bagnara, filza 1, series II, nr. 150",1430,1430,"A certain Battista Foglietta, notarius, leases the --- slave Caterina, who is 28 years of age, to a certain Girolamo de Savinione. The term is 3 years at a cost of 34 lire and 10 soldi.",Branca Bagnara,2d251b92-d5ab-499a-80db-450e306ac801,23065,Notai antichi 648,11d750e8-849d-41ba-8684-a00ff903457b,37813,Archivio di stato di Genova,3dd8a543-acd0-4cfd-a92a-c71746807bfb,
Giacomo de Arquata,male,,artefices,cordonerius,leather workers,Arquata,1445–1470,11490c44-7898-4db8-9c76-d0e033d56b94,37199,Caterina,Lazian,4b8430f9-75dc-4bea-bc10-aceaf5af7e81,37491,female,34,1436–1470,523b786c-fa13-489f-91b9-1d03a427f40c,37600,Antonio de Franchi,male,mercantes,,,,1445–1470,69fe8b23-2486-49b5-bc03-19e7e86a4ef7,29985,3,60,,,,y,,37,"Giovanni Danove, filza 2, series II, nr. 156",1470-12-20,1470,"A certain Giacomo de Arquata, cordonerius, rents out the Crimean (lazi) slave Caterina, who is 34 years of age, to a certain Antonio de Franchis for the purpose of wet-nursing (come balia), for three years and 60 lire. In the case of loss of milk, the rent is reduced to 10 lire per year.",Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Notai antichi 917,83087068-721e-446d-bdff-bd588c1050e2,37854,Archivio di stato di Genova,e657fe59-6ec5-481c-8ecc-124b29f45a47,
Barnaba Toiavacha,male,,artefices,,,Busalla,1421–1446,a99f4f74-df84-4dc8-bd7d-9ede89bb6b7c,38436,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,35,1411–1446,954a3222-b605-4ddb-b8ef-e49835c38359,38437,Niccolò Musso,male,mercantes,,,,1421–1446,0e8fbe63-ae93-4515-8793-45451d8cff51,38438,7,40,,,,,,42,"Cristoforo de Rapallo, filza 4, nr. 475",1446-07-23,1446,"A certain Barnaba Toiavacha de Buzala leases out the enslaved Russian woman named Maria, who is approximately 35 years of age, to a certain Niccolò Musso, from Savona, for 7 years and 40 Genoese lire.",,d7eae6af-e383-48e3-95c5-190629efe96b,25501,Notai antichi 674,5533fbe7-e0fd-4de2-abfb-5b83ff8d9ff2,38440,Archivio di stato di Genova,5bcf49ad-c1ae-4f16-aa05-8b6f26899dd3,38439
Martino de Coronato,male,,artefices,,,Coronata,1456–1481,d7d2826b-bc2f-4810-acc9-0a792b36ea99,37251,Pietro,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,male,17,1464–1481,5d99d49a-8671-4b3a-b813-0d540b378880,37666,Bartolomeo Palarmio,male,mercantes,,,,1456–1481,994b4a0e-c625-48c9-bd59-bea3233ae7a5,37351,8,,12,,,,y,25,"Tommaso Duracino, filza 23, series II, nr. 49",1481-01-26,1481,"I'm not certain if n. 49 is indeed the loan as indicated here. In this deed, a certain Martino de Coronato rents out the Albanian slave Pietro, who is 17 years of age, to a certain Bartolomeo Palarmio, for 8 years at a price of 12 ducats.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 910,92178dce-9229-479d-8bcf-adf522cd5e8e,37850,Archivio di stato di Genova,57109180-9282-4812-9568-2aa34477d5e3,
Lazzaro de Villanova,male,,artefices,,,Villanova,1433–1458,83e7e516-70c7-4548-b859-9691cfae5fb7,37233,Marta,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,30,1428–1458,d5c0e582-5a76-4d52-abf6-faeb8d125401,37643,Paolo Basadonna,male,mercantes,legum doctor,,,1433–1458,97f15119-b1dd-409f-8356-69dec76f2a28,37456,5,40,,,,,,35,"Tommaso Duracino, filza 3, series II, nr. 136",1458-04-06,1458,"A certain Antonio de Villanova q. Francesco rents out the Tartar woman Marta, who is 30 years of age, to Paolo Basadonna, legum doctor, for 5 years and 40L.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 890,d7974564-3893-43a3-b47c-d5a67e9d9411,37834,Archivio di stato di Genova,6ed63d85-3c84-47ea-b9a4-1a49c1b1ee4a,
Girolamo Calvi,male,,artefices,draperius,wool workers,,1434–1459,91b17d5b-1caf-40e5-96ce-a70794586caa,37220,Caterina,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,18,1441–1459,c4001004-ee8a-4670-baec-08dc4f5fb7f6,37627,Paolo de Promontorio,male,mercantes,,,,1434–1459,b74edaf3-e557-4e81-a9af-72693aa45e0e,37457,2,25,,,,,,20,"Tommaso Duracino, filza 4, nr. 416",1459-08-06,1459,"A certain Girolamo Calvi, draperius, rents the Russian slave Caterina, who is 18 years of age, to a certain Paolo Promontorio, for 2 years and 25- lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 891,d9596fa2-5eb7-4ad3-90c3-3f78583e00e6,37835,Archivio di stato di Genova,3ec51ff1-885f-45ae-8d57-bde82cf38707,
Giacomo de Palodio,male,,artefices,notarius,professionals,,1397–1422,cf08a85c-fb2c-4b30-85bb-b252afc5f69b,30382,Simona,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,26,1396–1422,c46027ba-8a5e-4ef0-b882-e447829071db,37602,Ambrogio Giustiniani,male,mercantes,,,,1397–1422,1b624f14-c196-41c8-9c7d-00f3ca173533,31291,3,67.32,,,,y,,29,"Francesco Casanova, filza 2, series I, nr. 85",1422-04-23,1422,"A certain Giacomo de Palodio leases out the enslaved Circassian woman named Simona, who is 26 years of age, to a certain Ambrogio Giustiniani, for three years and 50 lire. The lease is for the purpose quale nutrice.",Francesco Casanova,517dc099-aa52-4907-805b-d3b09e82bb31,31232,Notai antichi 601,f48b328c-4633-4290-8684-61cfc7442877,37806,Archivio di stato di Genova,3084303f-ee6e-40fe-b272-7356bf231d8f,
Giacomo de Plebe,male,,artefices,,,,1473–1498,cd077546-9a32-451f-994a-db434c660c7f,37202,Caterina,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,25,1473–1498,35f37753-50ef-4b2c-816f-f8e68450e64c,37604,Bartolomeo de Franchi,male,mercantes,,,,1473–1498,bd7095d4-e292-4bad-9727-e2efd8c2b80d,37343,6,60,,,,,,31,"Giovanni Battista Parisola, filza 12, nr. 229",1498-06-07,1498,"A certain Giacomo “de Plebe” leases out the Abkhazan slave Caterina, who is 25 years of age, to a certain Bartolomeo de Franchi, for 6 years and 60 lire.",Giovanni Battista Parisola,bb2ab190-4341-4b4c-9d00-bd3ae880580a,31237,Notai antichi 962,e5e597b2-8765-4241-8dd5-b877e767d0c8,37857,Archivio di stato di Genova,bdd275ad-eb11-4aeb-a2e2-0cf288c3cd3e,
Giovanni Andrea Murro,male,,artefices,notarius,professionals,,1445–1470,9a9bc8a3-f8c4-4268-8fbf-d0b25fee9b8d,37208,Elena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,31,1439–1470,3cb72091-ee08-4020-8768-c123aed4874f,37613,Gregorio Cassana,male,mercantes,,,,1445–1470,cd25da19-8d11-4f51-a568-28ee49b4c0b3,37422,3,50,,,,,,34,"Tommaso Duracino, filza 13, series II, nr. 46",1470-07-13,1470,"A certain Giovanni Andra Murro rents out the Russian slave Elena, who is 31 years of age, to a certain Gregorio Cassana, for 3 years at a price of 50 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 900,3f5c1349-0119-426c-851b-912e066cc9f1,37840,Archivio di stato di Genova,f0be13a2-1429-4416-8145-f1f5b8f809a1,
Ambrogio Zerbino,male,,artefices,,,,1466–1491,1dda9cdd-8476-448e-9660-53c938fa537e,37131,Maria,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,24,1467–1491,5d6c0b98-bee6-4ccc-ab3a-ac75e0981e70,37499,Bernardo Bullo,male,mercantes,,,,1466–1491,95eca843-6f17-4776-8f42-0dfb9540f807,37361,12,100,,,,,,36,"Lorenzo Costa, filza 14, nr. 403",1491,1491,"A certain Ambrogio Zerbino leases out the Moorish slave Maria, who is 24 years of age, to a certain Bernardo Bullo, for 12 years and 100 lire.",Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Notai antichi 1000,d4d8da64-3d5b-4075-b537-d86f7dfd7c4d,37739,Archivio di stato di Genova,0d80e0d4-6a03-4f5d-b2f0-2fffe8302665,
Guglielmo Maida,male,,artefices,textor pannorum septe,silk workers,,1462–1487,0f0a3204-b593-4770-aaac-30796602021b,27149,Maddalena,,,,female,28,–1487,6083f322-cce3-44bf-825f-47bea90e0ba4,37636,Benedetto de Franchi,male,mercantes,,,,1462–1487,8004f56a-e46b-4112-bdf8-a718c9a68aee,37358,9,a quantity of pine wood.,,,,,,37,"Niccolò Raggi, filza 17, nr. 631",1487,1487,"A certain Guglielmo Maida leases out the --- slave Maddalena, who is 28 years of age, to a certain Benedetto de Franchis, for 9 years and a quantity of pine wood.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1029,ccc6cc45-f67b-4bea-8015-34fe70313578,37745,Archivio di stato di Genova,69cf5f8d-5162-4d43-8354-f77d08db2e15,
Lodiso Paxerio,male,,artefices,seatarius,silk workers,,1433–1458,f278065b-535f-4469-a71c-c83ec2acae40,31077,Maddalena,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,30,1428–1458,30b8c491-99ef-46c6-9ef1-0e78cdfa398a,37647,Blasio de Gradi,male,mercantes,,,,1433–1458,587c4eba-42ce-42e6-989a-27a52fc399ff,37366,10,90,,,,,,40,"Bartolomeo Risso, filza 5, series III, nr. 82",1458-01-07,1458,"A certain Lodiso Paxerio, setaiolo, rents out the Tartaran slave Maddalena, who is 30 years of age, to a certain Blasio de Gradi, for 10 years and 90 lire.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 719,b6aa2ee9-3d86-4073-bdab-aa5b88cf304a,37824,Archivio di stato di Genova,f31e15c6-c717-49f0-8ac7-c4bc1f1a29cc,
